calle_lev,edad,origen,destino,motivo_viaje,motivo_dejar_bici,robado_bici,robo_forma,sexo,educacion,ingreso_mensual
JUVENTINO ROSAS,16,Hogar,Trabajo,Relacionado con el trabajo,Fala mecánica de bici,No,,Hombre,Secundaria,"1,001-3,000"
AV RICARDO FLORES MAGON,41,Escuela,Hogar,Regreso a casa,Clima,No,,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
JUVENTINO ROSAS,49,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
AV RICARDO FLORES MAGON,62,Hogar,"Restaurante, bar, cafetería",Ir a comer,Fala mecánica de bici,Sí,Estacionada,Hombre,Secundaria,"3,001-6,000"
LERDO,64,Trabajo,Hogar,Regreso a casa,Lesión o incapacidad,Sí,Estacionada,Hombre,Primaria,No contestó
LERDO,17,Hogar,Escuela,Ir a estudiar,Fala mecánica de bici,No,,Hombre,Licenciatura,No contestó
JUVENTINO ROSAS,17,Otro,Trabajo,Relacionado con el trabajo,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
REFORMA,26,"Restaurante, bar, cafetería",Trabajo,Ir al trabajo,Ningún motivo,Sí,Estacionada,Hombre,Licenciatura,"6,001-10,000"
CALZADA DE LA VIGA,63,Hogar,Otro,Llevar o recoger a alguien,Falta de infraestructura,No,,Hombre,Secundaria,"1,001-3,000"
AV JUAN ALVAREZ,36,Hogar,Otro,Recreación,Fala mecánica de bici,No,,Hombre,Licenciatura,"6,001-10,000"
CALZADA DE LA VIGA,36,Hogar,Trabajo,Ir al trabajo,Cambio de trabajo,No,,Hombre,Secundaria,"3,001-6,000"
AV JUAN ALVAREZ,50,Hogar,Trabajo,Ir al trabajo,No haya bici disponible,No,,Mujer,Preparatoria o Bachillerato,"3,001-6,000"
PLAYA VILLA DEL MAR,12,Hogar,Hogar,Regreso a casa,Clima,No,,Hombre,Primaria,No contestó
PLAYA VILLA DEL MAR,48,Hogar,Hogar,Regreso a casa,Ningún motivo,No,,Hombre,Secundaria,No contestó
ORIENTE 106,23,Hogar,Escuela,Llevar o recoger a alguien,Ningún motivo,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
VIADUCTO RIO DE LA PIEDAD,30,Trabajo,Hogar,Regreso a casa,Llevar prisa,Sí,En movimiento,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
ARNESES,21,Trabajo,Trabajo,Relacionado con el trabajo,Fala mecánica de bici,No,,Hombre,Secundaria,"1,001-3,000"
CAMINO ANTIGUA CULHUACAN,58,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Lesión o incapacidad,Sí,Estacionada,Hombre,Primaria,"3,001-6,000"
ARNESES,42,Trabajo,Hogar,Regreso a casa,Fala mecánica de bici,No,,Hombre,Licenciatura,"10,001-15000"
FRANCISCO VILLA,61,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Lesión o incapacidad,Sí,Estacionada,Hombre,Primaria,"1,001-3,000"
EMILIANO ZAPATA,45,Trabajo,Hogar,Regreso a casa,Fala mecánica de bici,No,,Hombre,Secundaria,"3,001-6,000"
ERMITA IZTAPALAPA,35,Trabajo,Hogar,Regreso a casa,Ningún motivo,Sí,Estacionada,Hombre,Secundaria,"3,001-6,000"
ERMITA IZTAPALAPA,18,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Ningún motivo,No,,Hombre,Preparatoria o Bachillerato,">1,000"
ANILLO PERIFERICO,38,Hogar,Trabajo,Ir al trabajo,Clima,No,,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
ANILLO PERIFERICO,39,Trabajo,Hogar,Regreso a casa,Ningún motivo,No,,Hombre,Secundaria,No contestó
AV GALVAN,27,Escuela,Hogar,Regreso a casa,Recorrido muy largo,No,,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
AV. JALISCO,14,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Ningún motivo,No,,Hombre,Primaria,No contestó
CANAL DE SAN JUAN,25,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Ningún motivo,Sí,Estacionada,Hombre,Licenciatura,"6,001-10,000"
FRANCISCO MORAZAN,36,Hogar,Otra vivienda,Llevar o recoger a alguien,Fala mecánica de bici,No,,Hombre,Secundaria,"1,001-3,000"
CANAL DE SAN JUAN,29,Hogar,Trabajo,Ir al trabajo,No haya bici disponible,Sí,En movimiento,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
CANAL DE SAN JUAN,50,Otro,"Centro comercial, tienda, mercado",Hacer compras,Lesión o incapacidad,Sí,No sabe,Hombre,Primaria,No contestó
AV. JALISCO,19,Escuela,Hogar,Regreso a casa,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,"1,001-3,000"
SANTA CRUZ MEYEHUALCO,19,Escuela,Hogar,Regreso a casa,Recorrido muy largo,No,,Mujer,Preparatoria o Bachillerato,"3,001-6,000"
EL VERGEL,14,Otro,Hogar,Recreación,Ningún motivo,No,,Hombre,Secundaria,No contestó
AV BENITO JUAREZ,17,Hogar,Escuela,Ir a estudiar,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,"1,001-3,000"
AV 606,62,Hogar,Otro,Recreación,Fala mecánica de bici,No,,Hombre,Licenciatura,No contestó
AV 606,48,Hogar,Otro,Recreación,Lesión o incapacidad,No,,Hombre,Licenciatura,No contestó
AV TALISMAN,19,"Centro comercial, tienda, mercado",Hogar,Hacer compras,Lesión o incapacidad,No,,Mujer,Preparatoria o Bachillerato,No contestó
AV BENITO JUAREZ,27,Hogar,Otra vivienda,Ir de visita,Fala mecánica de bici,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,No contestó
AV BENITO JUAREZ,43,Hogar,Otro,Ir de visita,Clima,No,,Mujer,Preparatoria o Bachillerato,"3,001-6,000"
NI?OS HEROES,26,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,Sí,Estacionada,Hombre,Secundaria,"3,001-6,000"
NI?OS HEROES,36,Hogar,Trabajo,Relacionado con el trabajo,Ningún motivo,No,,Hombre,Secundaria,"3,001-6,000"
CALZADA IGNACIO ZARAGOZA,40,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Falta de infraestructura,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
AVILA CAMACHO,43,Trabajo,Hogar,Regreso a casa,Lesión o incapacidad,No,,Mujer,Secundaria,"6,001-10,000"
FEBO,20,Otro,Hogar,Regreso a casa,Clima,No,,Hombre,Preparatoria o Bachillerato,"1,001-3,000"
AV. DEL IMAN,30,Trabajo,Hogar,Regreso a casa,Recorrido muy largo,No,,Hombre,Primaria,"6,001-10,000"
AV. DEL IMAN,33,Hogar,Escuela,Ir al trabajo,Cambio de trabajo,No,,Hombre,Maestría,"<15,001"
DIVISION DEL NORTE,20,Trabajo,Hogar,Regreso a casa,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
SAN GUILLERMO,25,Hogar,Trabajo,Ir al trabajo,No haya bici disponible,No,,Hombre,Maestría,"10,001-15000"
AV. INSURGENTES SUR,36,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,No,,Hombre,Secundaria,No contestó
SAN GUILLERMO,30,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Falta de infraestructura,No,,Hombre,Licenciatura,"3,001-6,000"
SANTA ANA,42,Otro,Hogar,Regreso a casa,Fala mecánica de bici,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
MANUEL MARIA CONTRERAS,39,Hogar,Trabajo,Ir al trabajo,Llevar prisa,No,,Hombre,Maestría,"<15,001"
20 DE NOVIEMBRE,32,Hogar,Trabajo,Ir al trabajo,Ningún motivo,No,,Mujer,Preparatoria o Bachillerato,"6,001-10,000"
MOSQUETA,31,Otro,Hogar,Regreso a casa,Fala mecánica de bici,Sí,Estacionada,Hombre,Secundaria,"3,001-6,000"
20 DE NOVIEMBRE,38,Hogar,Trabajo,Ir al trabajo,Ningún motivo,Sí,En movimiento,Mujer,Preparatoria o Bachillerato,"6,001-10,000"
20 DE NOVIEMBRE,18,Hogar,Trabajo,Ir al trabajo,Cambio de trabajo,No,,Hombre,Secundaria,"3,001-6,000"
MOSQUETA,33,"Centro comercial, tienda, mercado",Hogar,Regreso a casa,Clima,No,,Mujer,Preparatoria o Bachillerato,"6,001-10,000"
MOSQUETA,47,Hogar,Trabajo,Ir al trabajo,Ningún motivo,No,,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
JOSE SOTERO CASTAÑEDA,14,Trabajo,Hogar,Regreso a casa,Ningún motivo,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
JOSE SOTERO CASTAÑEDA,29,Hogar,Trabajo,Ir al trabajo,Ningún motivo,No,,Hombre,Secundaria,"3,001-6,000"
AV LOMA DE LA PALMA,37,Trabajo,Escuela,Llevar o recoger a alguien,Inseguridad,No sabe,,Hombre,Primaria,"6,001-10,000"
AV LOMA DE LA PALMA,64,Trabajo,Hogar,Regreso a casa,Clima,No,,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
AV LOMA DE LA PALMA,25,Hogar,Trabajo,Ir al trabajo,Ningún motivo,No,,Hombre,Carrera Técnica,"3,001-6,000"
CALCADA DE LAS BOMBAS,27,Escuela,Hogar,Regreso a casa,Llevar prisa,Sí,Estacionada,Hombre,Licenciatura,No contestó
CALCADA DE LAS BOMBAS,27,Hogar,Trabajo,Ir al trabajo,Cambio de trabajo,Sí,En movimiento,Mujer,Preparatoria o Bachillerato,"3,001-6,000"
CALZADA DE LAS BOMBAS,24,Hogar,Escuela,Ir a estudiar,Llevar prisa,Sí,En movimiento,Mujer,Secundaria,No contestó
AV FLORES MAGON,98,Hogar,Trabajo,Ir al trabajo,Fala mecánica de bici,No,,Hombre,Carrera Técnica,"6,001-10,000"
AV RICARDO FLORES MAGON,24,Hogar,Trabajo,Ir al trabajo,Fala mecánica de bici,No,,Hombre,Licenciatura,"6,001-10,000"
AV RICARDO FLORES MAGON,43,Hogar,Trabajo,Ir al trabajo,Fala mecánica de bici,No,,Hombre,Secundaria,"3,001-6,000"
CARRETERA MEXICO- TOLUCA,32,Hogar,Otro,Recreación,Ningún motivo,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
MANUEL MARIA CONTRERAS,25,Trabajo,Otro,Llevar o recoger a alguien,Ningún motivo,Sí,Estacionada,Hombre,Secundaria,"6,001-10,000"
AV DR JESÚS MARÍA VERTIZ,31,Trabajo,Hogar,Regreso a casa,Fala mecánica de bici,Sí,Estacionada,Hombre,Licenciatura,"10,001-15000"
EXTREMADURA,62,Trabajo,Trabajo,Ir al trabajo,Lesión o incapacidad,No,,Hombre,Primaria,"3,001-6,000"
ANAXAGORAS,26,Trabajo,Hogar,Regreso a casa,Lesión o incapacidad,No,,Hombre,Maestría,"<15,001"
REFORMA,27,Trabajo,Hogar,Regreso a casa,Fala mecánica de bici,Sí,Estacionada,Hombre,Secundaria,"6,001-10,000"
REFORMA,18,Hogar,Otro,Recreación,Fala mecánica de bici,No,,Hombre,Secundaria,"3,001-6,000"
REFORMA,24,Trabajo,Hogar,Regreso a casa,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
AV. LUIS DELGADO,33,Trabajo,Hogar,Ir a comer,Fala mecánica de bici,No,,Hombre,Secundaria,"3,001-6,000"
LUIS DELGADO,40,Hogar,Trabajo,Ir al trabajo,Fala mecánica de bici,Sí,En movimiento,Hombre,Secundaria,"3,001-6,000"
AVENIDA TLAHUAC,27,Trabajo,Hogar,Ir a estudiar,Fala mecánica de bici,No,,Mujer,Secundaria,"3,001-6,000"
MONTES DE LA CORDILLERA,27,Hogar,Escuela,Ir a estudiar,Clima,Sí,Estacionada,Mujer,Preparatoria o Bachillerato,"1,001-3,000"
MONTES DE LA CORDILLERA,29,"Centro comercial, tienda, mercado",Hogar,Regreso a casa,Clima,No,,Mujer,Secundaria,"1,001-3,000"
MAR DE LAS LLUVIAS,23,Hogar,Otro,Recreación,Clima,No,,Hombre,Preparatoria o Bachillerato,No contestó
MAR DE LLUVIAS,32,Hogar,Escuela,Ir a estudiar,Llevar prisa,No,,Mujer,Preparatoria o Bachillerato,"3,001-6,000"
MAR DE LLUVIAS,38,Trabajo,Trabajo,Relacionado con el trabajo,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
AGRICULTURA,32,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Inseguridad,No,,Mujer,Preparatoria o Bachillerato,"1,001-3,000"
CUITLAHUAC,27,Trabajo,Hogar,Regreso a casa,Clima,No,,Mujer,Carrera Técnica,"3,001-6,000"
DR. JUAN PALOMO MARTINEZ,17,Hogar,Otro,Recreación,Llevar prisa,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,">1,000"
DR. JUAN PALOMO MARTINEZ,32,Trabajo,Hogar,Ir al trabajo,Ningún motivo,Sí,No contestó,Hombre,Maestría,"6,001-10,000"
MORENA ACUEDUCTO,41,Trabajo,Hogar,Regreso a casa,Recorrido muy largo,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
CAMINO REAL,38,"Centro comercial, tienda, mercado",Hogar,Regreso a casa,Lesión o incapacidad,No,,Hombre,Secundaria,"3,001-6,000"
JOSE LOPEZ PORTILLO,30,Otro,Otro,Trámite,Lesión o incapacidad,Sí,Estacionada,Hombre,Secundaria,"3,001-6,000"
EMILIANO ZAPATA,56,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,Sí,Estacionada,Hombre,Secundaria,"3,001-6,000"
EMILIANO ZAPATA,47,Hogar,Trabajo,Relacionado con el trabajo,Fala mecánica de bici,No,,Hombre,Secundaria,"3,001-6,000"
BOULEVARD PICACHO AJUSCO Y TIZIMIN,32,Otro,Trabajo,Ir al trabajo,Lesión o incapacidad,No,,Hombre,Licenciatura,"3,001-6,000"
DZITAS,47,Hogar,"Centro comercial, tienda, mercado",Relacionado con el trabajo,Lesión o incapacidad,Sí,Estacionada,Hombre,Primaria,"1,001-3,000"
DZITAS,17,Hogar,Otro,Recreación,No sé,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
AV. FUENTES BROTANTES,25,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,Sí,Estacionada,Hombre,Licenciatura,"1,001-3,000"
TENORIOS,29,Trabajo,Trabajo,Relacionado con el trabajo,Fala mecánica de bici,No,,Hombre,Carrera Técnica,"3,001-6,000"
ARENAL,49,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,Sí,Estacionada,Mujer,Secundaria,"3,001-6,000"
16 DE SEPTIMBRE,37,Otra vivienda,Hogar,Regreso a casa,Lesión o incapacidad,Sí,Estacionada,Mujer,Preparatoria o Bachillerato,"3,001-6,000"
CARRETERA MEX-CUERNAVACA,55,Otro,"Centro comercial, tienda, mercado",Hacer compras,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,"1,001-3,000"
AJUSCO PICACHO,27,Escuela,Hogar,Regreso a casa,Fala mecánica de bici,No,,Mujer,Preparatoria o Bachillerato,"1,001-3,000"
CAMINO REAL SAN ANDRES,12,Hogar,Otro,Recreación,Fala mecánica de bici,No,,Hombre,Secundaria,No contestó
AV. DE LAS TORRES,29,Trabajo,Trabajo,Relacionado con el trabajo,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,No contestó
AV DE LAS TORRES,52,"Centro comercial, tienda, mercado",Hogar,Regreso a casa,Fala mecánica de bici,Sí,Estacionada,Hombre,Secundaria,"3,001-6,000"
AV. DE LAS TORRES,59,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,No,,Hombre,Secundaria,No contestó
AV INSURGENTES SUR,22,Trabajo,Trabajo,Relacionado con el trabajo,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
AV INSURGENTES,99,Hogar,Escuela,Ir a estudiar,Recorrido muy largo,Sí,Estacionada,Hombre,Doctorado,"10,001-15000"
AV DEL TALLER,74,Hogar,Otra vivienda,Ir de visita,Fala mecánica de bici,Sí,En movimiento,Hombre,Preparatoria o Bachillerato,"1,001-3,000"
AV DEL TALLER,19,Trabajo,Hogar,Regreso a casa,Clima,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
TENOCHTITLAN,64,"Centro comercial, tienda, mercado",Hogar,Regreso a casa,Recorrido muy largo,No,,Mujer,Preparatoria o Bachillerato,"1,001-3,000"
ERNESTO P URUCHURTA,14,Trabajo,Hogar,Regreso a casa,Recorrido muy largo,Sí,Estacionada,Hombre,Licenciatura,"3,001-6,000"
IGNACIO ZARAGOZA,40,Trabajo,Hogar,Regreso a casa,Ningún motivo,No,,Hombre,Secundaria,"1,001-3,000"
IGNACIO ZARAGOZA,23,"Centro comercial, tienda, mercado",Hogar,Hacer compras,Ningún motivo,No,,Mujer,Secundaria,"1,001-3,000"
GALINDO Y VILLA IZTACCIHUATL,27,Hogar,Trabajo,Ir al trabajo,Falta de infraestructura,No,,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
GALINDO Y VILLA IZSTACCIHUATL,64,Trabajo,"Centro comercial, tienda, mercado",Hacer compras,Lesión o incapacidad,Sí,Estacionada,Hombre,Licenciatura,No contestó
GALINDO Y VILLA IZTACCCIHUATL,38,Trabajo,Hogar,Regreso a casa,Clima,No,,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
DALIA,21,Escuela,Hogar,Regreso a casa,Fala mecánica de bici,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"1,001-3,000"
AV TAHEL,21,Hogar,Otro,Recreación,Clima,Sí,En movimiento,Mujer,Preparatoria o Bachillerato,No contestó
EDUARDO MOLINA,32,Hogar,Trabajo,Ir al trabajo,Ningún motivo,Sí,En movimiento,Hombre,Secundaria,No contestó
AV. PE?ON,68,"Centro comercial, tienda, mercado","Centro comercial, tienda, mercado",Hacer compras,Inseguridad,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,">1,000"
CONGRESO DE LA UNION,35,Trabajo,"Restaurante, bar, cafetería",Relacionado con el trabajo,Clima,Sí,Estacionada,Hombre,Primaria,"3,001-6,000"
CONGRESO DE LA UNION,25,Hogar,Escuela,Ir a estudiar,Lesión o incapacidad,No,,Hombre,Licenciatura,No contestó
CONGRESO DE LA UNION,52,Trabajo,Hogar,Regreso a casa,Ningún motivo,No,,Hombre,Primaria,"6,001-10,000"
AV DEL TRABAJO Y EJE TEPITO,36,Hogar,Trabajo,Ir al trabajo,Fala mecánica de bici,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
ANILLO PERIFERICO,27,Escuela,Hogar,Regreso a casa,Fala mecánica de bici,Sí,En movimiento,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
ANILLO PERIFERICO,17,Escuela,Hogar,Regreso a casa,Recorrido muy largo,No,,Hombre,Preparatoria o Bachillerato,"1,001-3,000"
ANILLO PERIFERICO,36,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Falta de infraestructura,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"1,001-3,000"
CALZADA IGNACIO ZARAGOZA,45,Hogar,Otro,Ir de visita,Ningún motivo,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
AVILA CAMACHO,20,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Inseguridad,No,,Mujer,Preparatoria o Bachillerato,">1,000"
AV. FRANCISCO TLALTENCO,46,Hogar,Trabajo,Ir al trabajo,Cambio de trabajo,Sí,Estacionada,Hombre,Secundaria,"3,001-6,000"
AV DEL ARBOL,73,Hogar,Otro,Recreación,Fala mecánica de bici,Sí,Estacionada,Hombre,Maestría,"<15,001"
AV ARBOL,28,Hogar,Otro,Recreación,No haya bici disponible,Sí,Estacionada,Hombre,Secundaria,"3,001-6,000"
AV DEL ARBOL,14,Escuela,Hogar,Regreso a casa,No haya bici disponible,Sí,Estacionada,Hombre,Secundaria,No contestó
AV DEL ARBOL,15,Hogar,Otra vivienda,Ir de visita,Fala mecánica de bici,No,,Hombre,Secundaria,"1,001-3,000"
AV DEL ARBOL,80,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Lesión o incapacidad,No,,Hombre,Primaria,"1,001-3,000"
AV. VILLA FRANQUEZA,15,Hogar,Trabajo,Ir al trabajo,Fala mecánica de bici,No,,Hombre,Primaria,">1,000"
AV. VILLA FRANQUEZA,14,Hogar,Trabajo,Relacionado con el trabajo,Fala mecánica de bici,No,,Hombre,Secundaria,No contestó
AV. VILLA FRANQUEZA,60,Hogar,Otro,Recreación,Lesión o incapacidad,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"1,001-3,000"
AV. VILLA FRANQUEZA,17,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Fala mecánica de bici,No,,Hombre,Preparatoria o Bachillerato,">1,000"
AV. SAN JERONIMO,27,Trabajo,Hogar,Regreso a casa,Inseguridad,Sí,En movimiento,Hombre,Licenciatura,"6,001-10,000"
SAN LUIS,54,Hogar,Trabajo,Ir al trabajo,Fala mecánica de bici,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
BOULEVARD ADOLFO LOPEZ MATEOS,34,Trabajo,"Centro comercial, tienda, mercado",Trámite,Lesión o incapacidad,Sí,Estacionada,Hombre,Secundaria,"6,001-10,000"
MEXICO TACUBA,22,"Centro comercial, tienda, mercado",Hogar,Hacer compras,Falta de infraestructura,No,,Mujer,Preparatoria o Bachillerato,"6,001-10,000"
MEXICO TACUBA,18,Hogar,Escuela,Ir a estudiar,Llevar prisa,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,No contestó
CARRILLO PUERTO,40,Hogar,Trabajo,Ir al trabajo,Fala mecánica de bici,Sí,En movimiento,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
CARRILLO PUERTA MARINA NACIONAL,50,Hogar,Escuela,Ir al trabajo,Lesión o incapacidad,No,,Hombre,Licenciatura,No contestó
CARRILO PUERTO MARINA NACIONAL,25,Trabajo,"Centro comercial, tienda, mercado",Hacer compras,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
FELIPE CARRILLO PUERTO MARINA NACIONAL,28,Trabajo,Hogar,Regreso a casa,Ningún motivo,No,,Hombre,Licenciatura,"6,001-10,000"
MARINA NACIONAL,35,Escuela,Hogar,Regreso a casa,Clima,No,,Hombre,Primaria,No contestó
AV. MARINA NACIONAL,32,Otro,Hogar,Recreación,Llevar prisa,No,,Mujer,Licenciatura,"10,001-15000"
AV. MARINA NACIONAL,37,Trabajo,Hogar,Regreso a casa,Inseguridad,No,,Hombre,Secundaria,"1,001-3,000"
VOGOS,58,Hogar,Trabajo,Ir al trabajo,Ningún motivo,No,,Hombre,Secundaria,"6,001-10,000"
CASTILLO DE WINDSOR,27,Hogar,Trabajo,Ir al trabajo,Fala mecánica de bici,No,,Hombre,Secundaria,"3,001-6,000"
LAGUNA DE MAYRAN,29,Hogar,Otra vivienda,Ir de visita,No sé,No,,Mujer,Carrera Técnica,"6,001-10,000"
LAGUNA DE MAYRAN,41,Hogar,Trabajo,Ir al trabajo,Clima,Sí,Estacionada,Hombre,Secundaria,"1,001-3,000"
AV EJERCITO NACIONAL,32,Hogar,Trabajo,Ir al trabajo,Clima,No,,Mujer,Licenciatura,"10,001-15000"
AV EJERCITO NACIONAL,52,Trabajo,Hogar,Regreso a casa,Lesión o incapacidad,No,,Hombre,Secundaria,"3,001-6,000"
AV EJERCITO NACIONAL,27,Trabajo,Otro,Relacionado con el trabajo,Clima,No,,Hombre,Preparatoria o Bachillerato,"10,001-15000"
ANDRES BELLO,24,Trabajo,Trabajo,Relacionado con el trabajo,Lesión o incapacidad,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"10,001-15000"
PARQUE LIRA,23,Hogar,Trabajo,Ir al trabajo,Ningún motivo,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
JOSE MORAN,26,Trabajo,Otro,Relacionado con el trabajo,Falta de infraestructura,Sí,Estacionada,Hombre,Secundaria,"1,001-3,000"
AV. MORELOS,23,Trabajo,Hogar,Regreso a casa,Fala mecánica de bici,Sí,Estacionada,Hombre,Secundaria,">1,000"
AV. MORELOS,62,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,No,,Hombre,Primaria,"3,001-6,000"
AV. JALISCO PONIENTE,38,Trabajo,Hogar,Regreso a casa,Lesión o incapacidad,No contestó,,Hombre,Secundaria,"1,001-3,000"
JOSE LOPEZ PORTILO,40,Otra vivienda,Hogar,Regreso a casa,Lesión o incapacidad,Sí,Estacionada,Hombre,Primaria,"1,001-3,000"
AN MIGUEL HIDALGO,38,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Recorrido muy largo,No,,Hombre,Licenciatura,"10,001-15000"
AV. MORELOS,28,Otro,Hogar,Regreso a casa,Clima,Sí,Estacionada,Hombre,Secundaria,"3,001-6,000"
ANILLO PERIFERICO,23,Trabajo,Hogar,Regreso a casa,Lesión o incapacidad,No,,Hombre,Licenciatura,"3,001-6,000"
ANILLO PERIFERICO,17,Otro,Hogar,Regreso a casa,Fala mecánica de bici,No sabe,,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
CANAL DEL RECODO,48,Trabajo,Hogar,Regreso a casa,Fala mecánica de bici,No,,Hombre,Ninguno,"3,001-6,000"
CANAL DEL RECODO,50,Escuela,Hogar,Regreso a casa,Fala mecánica de bici,No,,Hombre,Primaria,"1,001-3,000"
JOSEFA ORTIZ DE DOMINGUEZ,30,Hogar,Trabajo,Ir al trabajo,Fala mecánica de bici,No,,Hombre,Secundaria,No contestó
AV. NUEVO LEON,67,Trabajo,"Restaurante, bar, cafetería",Relacionado con el trabajo,Lesión o incapacidad,Sí,Estacionada,Hombre,Primaria,No contestó
SAN PABLO,24,"Centro comercial, tienda, mercado",Escuela,Ir a estudiar,Fala mecánica de bici,Sí,Estacionada,Hombre,Licenciatura,"3,001-6,000"
SAN PABLO,31,Hogar,Otro,Trámite,Fala mecánica de bici,No,,Mujer,Carrera Técnica,"3,001-6,000"
AV CAMINO NATIVITAS,31,Hogar,Trabajo,Ir al trabajo,Cambio de trabajo,No,,Mujer,Licenciatura,"3,001-6,000"
AV CAMINO NATIVITAS,21,Hogar,Trabajo,Ir al trabajo,Clima,Sí,Estacionada,Mujer,Preparatoria o Bachillerato,No contestó
AV CAMINO NATIVITAS,40,Hogar,Trabajo,Ir al trabajo,No sé,Sí,Estacionada,Hombre,Secundaria,No contestó
AV CAMINO NATIVITAS,17,Escuela,Hogar,Ir a estudiar,Inseguridad,No,,Mujer,Preparatoria o Bachillerato,"1,001-3,000"
AV 16 DE SEPTIEMBRE,39,Hogar,"Centro comercial, tienda, mercado",Ir al trabajo,No sé,No,,Hombre,Secundaria,No contestó
AV 16 DE SEPTIEMBRE,14,Hogar,"Centro comercial, tienda, mercado",Hacer compras,No sé,No,,Hombre,Primaria,No contestó
CARRETERA A SAN PABLO,54,Hogar,Otro,Recreación,Ningún motivo,Sí,Estacionada,Hombre,Secundaria,"6,001-10,000"
CARRETERA A SAN PABLO,20,Otro,Hogar,Hacer compras,Fala mecánica de bici,No,,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
16 DE SEPTIEMBRE,38,"Centro comercial, tienda, mercado","Centro comercial, tienda, mercado",Relacionado con el trabajo,Lesión o incapacidad,No,,Mujer,Preparatoria o Bachillerato,"1,001-3,000"
