folio,fecha_creacion,hora_creacion,dia_semana,codigo_cierre,fecha_cierre,año_cierre,mes_cierre,hora_cierre,delegacion_inicio,incidente_c4,latitud,longitud,clas_con_f_alarma,tipo_entrada,delegacion_cierre,geopoint,mes
C5/200715/05792,15/07/2020,19:36:15,Miércoles,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",15/07/2020,2020,Julio,20:43:05,XOCHIMILCO,accidente-ciclista,19.22430996,-99.12177,URGENCIAS MEDICAS,LLAMADA DEL 911,XOCHIMILCO,"19.22430996,-99.12177",7
C5/200715/06185,15/07/2020,20:38:57,Miércoles,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",15/07/2020,2020,Julio,21:08:22,CUAUHTEMOC,accidente-ciclista,19.45121004,-99.14132988,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.45121004,-99.14132988",7
C5/200716/05624,16/07/2020,19:25:43,Jueves,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",16/07/2020,2020,Julio,19:45:18,IZTAPALAPA,accidente-ciclista,19.34057997,-99.11109996,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.34057997,-99.11109996",7
C5/200716/05653,16/07/2020,19:28:08,Jueves,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",16/07/2020,2020,Julio,20:21:43,COYOACAN,accidente-ciclista,19.336481,-99.189646,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,"19.336481,-99.189646",7
AO/200716/03373,16/07/2020,14:09:52,Jueves,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",16/07/2020,2020,Julio,14:46:09,ALVARO OBREGON,accidente-ciclista,19.362794,-99.189146,URGENCIAS MEDICAS,BOTÓN DE AUXILIO,ALVARO OBREGON,"19.362794,-99.189146",7
C5/200717/06341,17/07/2020,19:35:46,Viernes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",17/07/2020,2020,Julio,22:19:53,XOCHIMILCO,accidente-ciclista,19.25457003,-99.04986,URGENCIAS MEDICAS,LLAMADA DEL 911,XOCHIMILCO,"19.25457003,-99.04986",7
C5/200718/07351,18/07/2020,19:23:11,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",18/07/2020,2020,Julio,19:26:02,ALVARO OBREGON,accidente-ciclista,19.35582003,-99.25538004,URGENCIAS MEDICAS,LLAMADA DEL 911,ALVARO OBREGON,"19.35582003,-99.25538004",7
C5/200718/06525,18/07/2020,17:47:53,Sábado,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",18/07/2020,2020,Julio,18:27:43,TLAHUAC,accidente-ciclista,19.22825997,-98.96307012,URGENCIAS MEDICAS,LLAMADA DEL 911,TLAHUAC,"19.22825997,-98.96307012",7
C5/200718/06594,18/07/2020,17:59:30,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",18/07/2020,2020,Julio,18:06:34,TLAHUAC,accidente-ciclista,19.22729004,-98.96342004,URGENCIAS MEDICAS,LLAMADA DEL 911,TLAHUAC,"19.22729004,-98.96342004",7
C5/200718/07002,18/07/2020,18:45:22,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",18/07/2020,2020,Julio,18:48:24,ALVARO OBREGON,accidente-ciclista,19.35582003,-99.25538004,URGENCIAS MEDICAS,LLAMADA DEL 911,ALVARO OBREGON,"19.35582003,-99.25538004",7
C5/200718/07172,18/07/2020,19:05:09,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",18/07/2020,2020,Julio,19:12:36,ALVARO OBREGON,accidente-ciclista,19.35582003,-99.25538004,URGENCIAS MEDICAS,LLAMADA DEL 911,ALVARO OBREGON,"19.35582003,-99.25538004",7
C5/200718/07177,18/07/2020,19:05:21,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",18/07/2020,2020,Julio,19:12:59,ALVARO OBREGON,accidente-ciclista,19.35582003,-99.25538004,URGENCIAS MEDICAS,LLAMADA DEL 911,ALVARO OBREGON,"19.35582003,-99.25538004",7
C5/200718/07208,18/07/2020,19:09:34,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",18/07/2020,2020,Julio,19:10:57,ALVARO OBREGON,accidente-ciclista,19.35582003,-99.25538004,URGENCIAS MEDICAS,LLAMADA DEL 911,ALVARO OBREGON,"19.35582003,-99.25538004",7
C5/200718/07255,18/07/2020,19:14:19,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",18/07/2020,2020,Julio,19:22:18,TLALPAN,accidente-ciclista,19.29800997,-99.13836996,URGENCIAS MEDICAS,LLAMADA DEL 911,TLALPAN,"19.29800997,-99.13836996",7
C5/200718/07293,18/07/2020,19:16:11,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",18/07/2020,2020,Julio,19:21:13,ALVARO OBREGON,accidente-ciclista,19.35582003,-99.25538004,URGENCIAS MEDICAS,LLAMADA DEL 911,ALVARO OBREGON,"19.35582003,-99.25538004",7
C5/200719/06451,19/07/2020,16:20:39,Domingo,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",19/07/2020,2020,Julio,17:32:39,AZCAPOTZALCO,accidente-ciclista,19.48102002,-99.21616992,URGENCIAS MEDICAS,LLAMADA DEL 911,AZCAPOTZALCO,"19.48102002,-99.21616992",7
C5/200719/06122,19/07/2020,15:38:23,Domingo,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",19/07/2020,2020,Julio,17:31:39,BENITO JUAREZ,accidente-ciclista,19.37583999,-99.18983988,URGENCIAS MEDICAS,RADIO,BENITO JUAREZ,"19.37583999,-99.18983988",7
C5/200719/09028,19/07/2020,22:15:09,Domingo,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",19/07/2020,2020,Julio,22:22:26,TLAHUAC,accidente-ciclista,19.30802004,-99.04458996,URGENCIAS MEDICAS,LLAMADA DEL 911,TLAHUAC,"19.30802004,-99.04458996",7
C5/200720/02575,20/07/2020,11:03:03,Lunes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",20/07/2020,2020,Julio,11:37:19,IZTAPALAPA,accidente-ciclista,19.33019001,-99.08733996,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.33019001,-99.08733996",7
C5/200720/05281,20/07/2020,17:51:56,Lunes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",20/07/2020,2020,Julio,18:23:53,BENITO JUAREZ,accidente-ciclista,19.38265002,-99.15703992,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,"19.38265002,-99.15703992",7
C5/200722/05692,22/07/2020,19:36:45,Miércoles,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",22/07/2020,2020,Julio,21:04:57,CUAJIMALPA,accidente-ciclista,19.34415999,-99.27063,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAJIMALPA,"19.34415999,-99.27063",7
C5/200723/02411,23/07/2020,11:21:00,Jueves,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",23/07/2020,2020,Julio,11:24:43,MIGUEL HIDALGO,accidente-ciclista,19.470488,-99.197159,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,"19.470488,-99.197159",7
C5/200723/02410,23/07/2020,11:20:45,Jueves,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",23/07/2020,2020,Julio,12:12:04,MIGUEL HIDALGO,accidente-ciclista,19.470488,-99.197159,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,"19.470488,-99.197159",7
C5/200723/05997,23/07/2020,19:28:23,Jueves,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",23/07/2020,2020,Julio,19:40:39,VENUSTIANO CARRANZA,accidente-ciclista,19.44477999,-99.08097984,URGENCIAS MEDICAS,LLAMADA DEL 911,VENUSTIANO CARRANZA,"19.44477999,-99.08097984",7
C5/200724/02378,24/07/2020,10:24:00,Viernes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",24/07/2020,2020,Julio,10:28:00,ALVARO OBREGON,accidente-ciclista,19.36154997,-99.20318004,URGENCIAS MEDICAS,LLAMADA DEL 911,ALVARO OBREGON,"19.36154997,-99.20318004",7
C5/200724/04613,24/07/2020,15:45:00,Viernes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",24/07/2020,2020,Julio,17:05:00,CUAUHTEMOC,accidente-ciclista,19.45134,-99.14613984,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.45134,-99.14613984",7
C5/200724/05486,24/07/2020,17:42:00,Viernes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",24/07/2020,2020,Julio,17:48:00,CUAUHTEMOC,accidente-ciclista,19.45103004,-99.14720004,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.45103004,-99.14720004",7
C5/200724/05633,24/07/2020,18:01:00,Viernes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",24/07/2020,2020,Julio,18:09:00,BENITO JUAREZ,accidente-ciclista,19.36331001,-99.16986996,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,"19.36331001,-99.16986996",7
C5/200725/10107,25/07/2020,22:32:50,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",25/07/2020,2020,Julio,22:35:20,MIGUEL HIDALGO,accidente-ciclista,19.40915997,-99.19136988,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,"19.40915997,-99.19136988",7
C5/200726/00112,26/07/2020,00:10:26,Domingo,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",26/07/2020,2020,Julio,00:13:39,MIGUEL HIDALGO,accidente-ciclista,19.40915997,-99.19136988,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,"19.40915997,-99.19136988",7
C5/200727/07217,27/07/2020,21:41:05,Lunes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",27/07/2020,2020,Julio,21:49:37,IZTAPALAPA,accidente-ciclista,19.34108001,-99.09831996,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.34108001,-99.09831996",7
C5/200727/02826,27/07/2020,11:38:59,Lunes,"(F) El operador/a o despachador/a identifican, antes de dar respuesta a la emergencia, que ésta es falsa. O al ser despachada una unidad de atención a emergencias en el lugar de los hechos se percatan que el incidente no corresponde al reportado inicialmente",27/07/2020,2020,Julio,12:06:46,ALVARO OBREGON,accidente-ciclista,19.34285004,-99.19171008,FALSA ALARMA,LLAMADA DEL 911,ALVARO OBREGON,"19.34285004,-99.19171008",7
C5/200730/02502,30/07/2020,11:27:48,Jueves,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",30/07/2020,2020,Julio,13:01:52,ALVARO OBREGON,accidente-ciclista,19.38994002,-99.19420992,URGENCIAS MEDICAS,LLAMADA DEL 911,ALVARO OBREGON,"19.38994002,-99.19420992",7
C5/200730/02806,30/07/2020,12:14:37,Jueves,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",30/07/2020,2020,Julio,12:22:18,ALVARO OBREGON,accidente-ciclista,19.38994002,-99.19420992,URGENCIAS MEDICAS,LLAMADA DEL 911,ALVARO OBREGON,"19.38994002,-99.19420992",7
C5/200730/03122,30/07/2020,13:02:53,Jueves,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",30/07/2020,2020,Julio,13:37:23,GUSTAVO A. MADERO,accidente-ciclista,19.47296997,-99.11304,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,"19.47296997,-99.11304",7
C5/200731/05079,31/07/2020,16:41:05,Viernes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",31/07/2020,2020,Julio,16:43:13,CUAUHTEMOC,accidente-ciclista,19.44587997,-99.15041988,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.44587997,-99.15041988",7
C5/200801/06579,01/08/2020,17:05:23,Sábado,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",01/08/2020,2020,Agosto,18:15:17,XOCHIMILCO,accidente-ciclista,19.28106999,-99.11080008,URGENCIAS MEDICAS,LLAMADA DEL 911,XOCHIMILCO,"19.28106999,-99.11080008",8
C5/200802/05222,02/08/2020,12:51:14,Domingo,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",02/08/2020,2020,Agosto,12:54:19,COYOACAN,accidente-ciclista,19.310625,-99.181505,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,"19.310625,-99.181505",8
C5/200802/05347,02/08/2020,13:13:36,Domingo,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",02/08/2020,2020,Agosto,14:12:57,XOCHIMILCO,accidente-ciclista,19.216392,-99.131929,URGENCIAS MEDICAS,LLAMADA DEL 911,TLALPAN,"19.216392,-99.131929",8
C5/200803/03655,03/08/2020,14:02:59,Lunes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",03/08/2020,2020,Agosto,16:48:58,AZCAPOTZALCO,accidente-ciclista,19.46582001,-99.18894996,URGENCIAS MEDICAS,LLAMADA DEL 911,AZCAPOTZALCO,"19.46582001,-99.18894996",8
C5/200803/05798,03/08/2020,18:50:17,Lunes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",03/08/2020,2020,Agosto,22:52:29,CUAUHTEMOC,accidente-ciclista,19.44630999,-99.15310008,URGENCIAS MEDICAS,RADIO,CUAUHTEMOC,"19.44630999,-99.15310008",8
C5/200804/04915,04/08/2020,17:27:13,Martes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",04/08/2020,2020,Agosto,17:33:01,MIGUEL HIDALGO,accidente-ciclista,19.4364,-99.16970004,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,"19.4364,-99.16970004",8
C5/200805/04449,05/08/2020,16:28:42,Miércoles,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",05/08/2020,2020,Agosto,16:48:22,MIGUEL HIDALGO,accidente-ciclista,19.42352001,-99.17758008,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,"19.42352001,-99.17758008",8
C5/200806/04086,06/08/2020,15:07:36,Jueves,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",06/08/2020,2020,Agosto,16:08:29,BENITO JUAREZ,accidente-ciclista,19.36724004,-99.13758012,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,"19.36724004,-99.13758012",8
C5/200806/05731,06/08/2020,18:42:21,Jueves,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",06/08/2020,2020,Agosto,19:30:23,TLALPAN,accidente-ciclista,19.28661003,-99.12710988,URGENCIAS MEDICAS,LLAMADA DEL 911,TLALPAN,"19.28661003,-99.12710988",8
C5/200806/05413,06/08/2020,18:06:19,Jueves,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",06/08/2020,2020,Agosto,19:21:06,GUSTAVO A. MADERO,accidente-ciclista,19.50590997,-99.10654992,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,"19.50590997,-99.10654992",8
C5/200807/03088,07/08/2020,12:29:48,Viernes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",07/08/2020,2020,Agosto,17:01:06,MIGUEL HIDALGO,accidente-ciclista,19.40919003,-99.19706004,URGENCIAS MEDICAS,RADIO,MIGUEL HIDALGO,"19.40919003,-99.19706004",8
C5/200807/07389,07/08/2020,21:25:16,Viernes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",07/08/2020,2020,Agosto,21:28:11,BENITO JUAREZ,accidente-ciclista,19.36320003,-99.15932988,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,"19.36320003,-99.15932988",8
C5/200807/01986,07/08/2020,09:46:31,Viernes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",07/08/2020,2020,Agosto,09:56:09,TLALPAN,accidente-ciclista,19.30232997,-99.19820016,URGENCIAS MEDICAS,LLAMADA DEL 911,TLALPAN,"19.30232997,-99.19820016",8
C5/200808/04842,08/08/2020,13:47:48,Sábado,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",08/08/2020,2020,Agosto,20:25:14,IZTAPALAPA,accidente-ciclista,19.365526,-99.109497,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.365526,-99.109497",8
C5/200808/04850,08/08/2020,13:48:55,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",08/08/2020,2020,Agosto,13:57:30,IZTAPALAPA,accidente-ciclista,19.36483002,-99.10955016,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.36483002,-99.10955016",8
