calle_lev,edad,origen,destino,motivo_viaje,motivo_dejar_bici,robado_bici,robo_forma,sexo,educacion,ingreso_mensual
SANTA ANA,42,7,1,2,Fala mecánica de bici,Sí,Estacionada,Hombre,5,4
MANUEL MARIA CONTRERAS,39,1,2,1,Llevar prisa,No,,Hombre,9,6
20 DE NOVIEMBRE,32,1,2,1,Ningún motivo,No,,Mujer,5,4
MOSQUETA,31,7,1,2,Fala mecánica de bici,Sí,Estacionada,Hombre,4,3
20 DE NOVIEMBRE,38,1,2,1,Ningún motivo,Sí,En movimiento,Mujer,5,4
20 DE NOVIEMBRE,18,1,2,1,Cambio de trabajo,No,,Hombre,4,3
MOSQUETA,33,4,1,2,Clima,No,,Mujer,5,4
MOSQUETA,47,1,2,1,Ningún motivo,No,,Hombre,5,4
JOSE SOTERO CASTAÑEDA,14,2,1,2,Ningún motivo,Sí,Estacionada,Hombre,5,4
JOSE SOTERO CASTAÑEDA,29,1,2,1,Ningún motivo,No,,Hombre,4,3
AV LOMA DE LA PALMA,37,2,3,5,Inseguridad,No sabe,,Hombre,3,4
AV LOMA DE LA PALMA,64,2,1,2,Clima,No,,Hombre,5,4
AV LOMA DE LA PALMA,25,1,2,1,Ningún motivo,No,,Hombre,7,3
CALCADA DE LAS BOMBAS,27,3,1,2,Llevar prisa,Sí,Estacionada,Hombre,8,9
CALCADA DE LAS BOMBAS,27,1,2,1,Cambio de trabajo,Sí,En movimiento,Mujer,5,3
CALZADA DE LAS BOMBAS,24,1,3,3,Llevar prisa,Sí,En movimiento,Mujer,4,9
AV FLORES MAGON,98,1,2,1,Fala mecánica de bici,No,,Hombre,7,4
AV RICARDO FLORES MAGON,24,1,2,1,Fala mecánica de bici,No,,Hombre,8,4
AV RICARDO FLORES MAGON,43,1,2,1,Fala mecánica de bici,No,,Hombre,4,3
CARRETERA MEXICO- TOLUCA,32,1,7,6,Ningún motivo,Sí,Estacionada,Hombre,5,3
MANUEL MARIA CONTRERAS,25,2,7,5,Ningún motivo,Sí,Estacionada,Hombre,4,4
AV DR JESÚS MARÍA VERTIZ,31,2,1,2,Fala mecánica de bici,Sí,Estacionada,Hombre,8,5
EXTREMADURA,62,2,2,1,Lesión o incapacidad,No,,Hombre,3,3
ANAXAGORAS,26,2,1,2,Lesión o incapacidad,No,,Hombre,9,6
REFORMA,27,2,1,2,Fala mecánica de bici,Sí,Estacionada,Hombre,4,4
REFORMA,18,1,7,6,Fala mecánica de bici,No,,Hombre,4,3
REFORMA,24,2,1,2,Lesión o incapacidad,No,,Hombre,5,4
AV. LUIS DELGADO,33,2,1,7,Fala mecánica de bici,No,,Hombre,4,3
LUIS DELGADO,40,1,2,1,Fala mecánica de bici,Sí,En movimiento,Hombre,4,3
AVENIDA TLAHUAC,27,2,1,3,Fala mecánica de bici,No,,Mujer,4,3
MONTES DE LA CORDILLERA,27,1,3,3,Clima,Sí,Estacionada,Mujer,5,2
MONTES DE LA CORDILLERA,29,4,1,2,Clima,No,,Mujer,4,2
MAR DE LAS LLUVIAS,23,1,7,6,Clima,No,,Hombre,5,9
MAR DE LLUVIAS,32,1,3,3,Llevar prisa,No,,Mujer,5,3
MAR DE LLUVIAS,38,2,2,8,Lesión o incapacidad,No,,Hombre,5,3
AGRICULTURA,32,1,4,4,Inseguridad,No,,Mujer,5,2
CUITLAHUAC,27,2,1,2,Clima,No,,Mujer,7,3
DR. JUAN PALOMO MARTINEZ,17,1,7,6,Llevar prisa,Sí,Estacionada,Hombre,5,1
DR. JUAN PALOMO MARTINEZ,32,2,1,1,Ningún motivo,Sí,No contestó,Hombre,9,4
MORENA ACUEDUCTO,41,2,1,2,Recorrido muy largo,No,,Hombre,5,3
CAMINO REAL,38,4,1,2,Lesión o incapacidad,No,,Hombre,4,3
JOSE LOPEZ PORTILLO,30,7,7,9,Lesión o incapacidad,Sí,Estacionada,Hombre,4,3
EMILIANO ZAPATA,56,1,2,1,Lesión o incapacidad,Sí,Estacionada,Hombre,4,3
EMILIANO ZAPATA,47,1,2,8,Fala mecánica de bici,No,,Hombre,4,3
BOULEVARD PICACHO AJUSCO Y TIZIMIN,32,7,2,1,Lesión o incapacidad,No,,Hombre,8,3
DZITAS,47,1,4,8,Lesión o incapacidad,Sí,Estacionada,Hombre,3,2
DZITAS,17,1,7,6,No sé,Sí,Estacionada,Hombre,5,4
AV. FUENTES BROTANTES,25,1,2,1,Lesión o incapacidad,Sí,Estacionada,Hombre,8,2
TENORIOS,29,2,2,8,Fala mecánica de bici,No,,Hombre,7,3
ARENAL,49,1,2,1,Lesión o incapacidad,Sí,Estacionada,Mujer,4,3
16 DE SEPTIMBRE,37,5,1,2,Lesión o incapacidad,Sí,Estacionada,Mujer,5,3
CARRETERA MEX-CUERNAVACA,55,7,4,4,Lesión o incapacidad,No,,Hombre,5,2
AJUSCO PICACHO,27,3,1,2,Fala mecánica de bici,No,,Mujer,5,2
CAMINO REAL SAN ANDRES,12,1,7,6,Fala mecánica de bici,No,,Hombre,4,9
AV. DE LAS TORRES,29,2,2,8,Lesión o incapacidad,No,,Hombre,5,9
AV DE LAS TORRES,52,4,1,2,Fala mecánica de bici,Sí,Estacionada,Hombre,4,3
AV. DE LAS TORRES,59,1,2,1,Lesión o incapacidad,No,,Hombre,4,9
AV INSURGENTES SUR,22,2,2,8,Lesión o incapacidad,No,,Hombre,5,4
AV INSURGENTES,99,1,3,3,Recorrido muy largo,Sí,Estacionada,Hombre,10,5
AV DEL TALLER,74,1,5,10,Fala mecánica de bici,Sí,En movimiento,Hombre,5,2
AV DEL TALLER,19,2,1,2,Clima,No,,Hombre,5,3
TENOCHTITLAN,64,4,1,2,Recorrido muy largo,No,,Mujer,5,2
ERNESTO P URUCHURTA,14,2,1,2,Recorrido muy largo,Sí,Estacionada,Hombre,8,3
IGNACIO ZARAGOZA,40,2,1,2,Ningún motivo,No,,Hombre,4,2
IGNACIO ZARAGOZA,23,4,1,4,Ningún motivo,No,,Mujer,4,2
GALINDO Y VILLA IZTACCIHUATL,27,1,2,1,Falta de infraestructura,No,,Hombre,5,4
GALINDO Y VILLA IZSTACCIHUATL,64,2,4,4,Lesión o incapacidad,Sí,Estacionada,Hombre,8,9
GALINDO Y VILLA IZTACCCIHUATL,38,2,1,2,Clima,No,,Hombre,5,4
DALIA,21,3,1,2,Fala mecánica de bici,Sí,Estacionada,Hombre,5,2
AV TAHEL,21,1,7,6,Clima,Sí,En movimiento,Mujer,5,9
EDUARDO MOLINA,32,1,2,1,Ningún motivo,Sí,En movimiento,Hombre,4,9
AV. PE?ON,68,4,4,4,Inseguridad,Sí,Estacionada,Hombre,5,1
CONGRESO DE LA UNION,35,2,6,8,Clima,Sí,Estacionada,Hombre,3,3
CONGRESO DE LA UNION,25,1,3,3,Lesión o incapacidad,No,,Hombre,8,9
CONGRESO DE LA UNION,52,2,1,2,Ningún motivo,No,,Hombre,3,4
AV DEL TRABAJO Y EJE TEPITO,36,1,2,1,Fala mecánica de bici,Sí,Estacionada,Hombre,5,3
ANILLO PERIFERICO,27,3,1,2,Fala mecánica de bici,Sí,En movimiento,Hombre,5,3
ANILLO PERIFERICO,17,3,1,2,Recorrido muy largo,No,,Hombre,5,2
ANILLO PERIFERICO,36,1,4,4,Falta de infraestructura,Sí,Estacionada,Hombre,5,2
CALZADA IGNACIO ZARAGOZA,45,1,7,10,Ningún motivo,Sí,Estacionada,Hombre,5,3
AVILA CAMACHO,20,1,4,4,Inseguridad,No,,Mujer,5,1
AV. FRANCISCO TLALTENCO,46,1,2,1,Cambio de trabajo,Sí,Estacionada,Hombre,4,3
AV DEL ARBOL,73,1,7,6,Fala mecánica de bici,Sí,Estacionada,Hombre,9,6
AV ARBOL,28,1,7,6,No haya bici disponible,Sí,Estacionada,Hombre,4,3
AV DEL ARBOL,14,3,1,2,No haya bici disponible,Sí,Estacionada,Hombre,4,9
AV DEL ARBOL,15,1,5,10,Fala mecánica de bici,No,,Hombre,4,2
AV DEL ARBOL,80,1,4,4,Lesión o incapacidad,No,,Hombre,3,2
AV. VILLA FRANQUEZA,15,1,2,1,Fala mecánica de bici,No,,Hombre,3,1
AV. VILLA FRANQUEZA,14,1,2,8,Fala mecánica de bici,No,,Hombre,4,9
AV. VILLA FRANQUEZA,60,1,7,6,Lesión o incapacidad,Sí,Estacionada,Hombre,5,2
AV. VILLA FRANQUEZA,17,1,4,4,Fala mecánica de bici,No,,Hombre,5,1
AV. SAN JERONIMO,27,2,1,2,Inseguridad,Sí,En movimiento,Hombre,8,4
SAN LUIS,54,1,2,1,Fala mecánica de bici,No,,Hombre,5,3
BOULEVARD ADOLFO LOPEZ MATEOS,34,2,4,9,Lesión o incapacidad,Sí,Estacionada,Hombre,4,4
MEXICO TACUBA,22,4,1,4,Falta de infraestructura,No,,Mujer,5,4
MEXICO TACUBA,18,1,3,3,Llevar prisa,Sí,Estacionada,Hombre,5,9
CARRILLO PUERTO,40,1,2,1,Fala mecánica de bici,Sí,En movimiento,Hombre,5,3
CARRILLO PUERTA MARINA NACIONAL,50,1,3,1,Lesión o incapacidad,No,,Hombre,8,9
CARRILO PUERTO MARINA NACIONAL,25,2,4,4,Lesión o incapacidad,No,,Hombre,5,3
FELIPE CARRILLO PUERTO MARINA NACIONAL,28,2,1,2,Ningún motivo,No,,Hombre,8,4
MARINA NACIONAL,35,3,1,2,Clima,No,,Hombre,3,9
AV. MARINA NACIONAL,32,7,1,6,Llevar prisa,No,,Mujer,8,5
AV. MARINA NACIONAL,37,2,1,2,Inseguridad,No,,Hombre,4,2
VOGOS,58,1,2,1,Ningún motivo,No,,Hombre,4,4
CASTILLO DE WINDSOR,27,1,2,1,Fala mecánica de bici,No,,Hombre,4,3
LAGUNA DE MAYRAN,29,1,5,10,No sé,No,,Mujer,7,4
LAGUNA DE MAYRAN,41,1,2,1,Clima,Sí,Estacionada,Hombre,4,2
AV EJERCITO NACIONAL,32,1,2,1,Clima,No,,Mujer,8,5
AV EJERCITO NACIONAL,52,2,1,2,Lesión o incapacidad,No,,Hombre,4,3
AV EJERCITO NACIONAL,27,2,7,8,Clima,No,,Hombre,5,5
ANDRES BELLO,24,2,2,8,Lesión o incapacidad,Sí,Estacionada,Hombre,5,5
PARQUE LIRA,23,1,2,1,Ningún motivo,No,,Hombre,5,3
JOSE MORAN,26,2,7,8,Falta de infraestructura,Sí,Estacionada,Hombre,4,2
AV. MORELOS,23,2,1,2,Fala mecánica de bici,Sí,Estacionada,Hombre,4,1
AV. MORELOS,62,1,2,1,Lesión o incapacidad,No,,Hombre,3,3
AV. JALISCO PONIENTE,38,2,1,2,Lesión o incapacidad,No contestó,,Hombre,4,2
JOSE LOPEZ PORTILO,40,5,1,2,Lesión o incapacidad,Sí,Estacionada,Hombre,3,2
AN MIGUEL HIDALGO,38,1,4,4,Recorrido muy largo,No,,Hombre,8,5
AV. MORELOS,28,7,1,2,Clima,Sí,Estacionada,Hombre,4,3
ANILLO PERIFERICO,23,2,1,2,Lesión o incapacidad,No,,Hombre,8,3
ANILLO PERIFERICO,17,7,1,2,Fala mecánica de bici,No sabe,,Hombre,5,4
CANAL DEL RECODO,48,2,1,2,Fala mecánica de bici,No,,Hombre,1,3
CANAL DEL RECODO,50,3,1,2,Fala mecánica de bici,No,,Hombre,3,2
JOSEFA ORTIZ DE DOMINGUEZ,30,1,2,1,Fala mecánica de bici,No,,Hombre,4,9
AV. NUEVO LEON,67,2,6,8,Lesión o incapacidad,Sí,Estacionada,Hombre,3,9
SAN PABLO,24,4,3,3,Fala mecánica de bici,Sí,Estacionada,Hombre,8,3
SAN PABLO,31,1,7,9,Fala mecánica de bici,No,,Mujer,7,3
AV CAMINO NATIVITAS,31,1,2,1,Cambio de trabajo,No,,Mujer,8,3
AV CAMINO NATIVITAS,21,1,2,1,Clima,Sí,Estacionada,Mujer,5,9
AV CAMINO NATIVITAS,40,1,2,1,No sé,Sí,Estacionada,Hombre,4,9
AV CAMINO NATIVITAS,17,3,1,3,Inseguridad,No,,Mujer,5,2
AV 16 DE SEPTIEMBRE,39,1,4,1,No sé,No,,Hombre,4,9
AV 16 DE SEPTIEMBRE,14,1,4,4,No sé,No,,Hombre,3,9
CARRETERA A SAN PABLO,54,1,7,6,Ningún motivo,Sí,Estacionada,Hombre,4,4
CARRETERA A SAN PABLO,20,7,1,4,Fala mecánica de bici,No,,Hombre,5,4
16 DE SEPTIEMBRE,38,4,4,8,Lesión o incapacidad,No,,Mujer,5,2
BENITO JUAREZ,38,7,1,6,Clima,No,,Hombre,4,3
SAN JERONIMO,32,1,2,1,Ningún motivo,No,,Hombre,3,3
CAMINO REAL A TOLUCA,64,1,2,1,Falta de infraestructura,Sí,Estacionada,Hombre,8,9
CAMINO REAL A TOLUCA,20,1,3,3,Lesión o incapacidad,No,,Hombre,5,9
CAMARONES,27,3,1,2,Lesión o incapacidad,Sí,Estacionada,Hombre,9,4
AV. CUITLAHUAC,30,1,3,5,Lesión o incapacidad,Sí,En movimiento,Hombre,5,3
CAMARONES,60,1,4,4,Lesión o incapacidad,Sí,Estacionada,Hombre,3,3
CAMARONES,21,2,1,2,Clima,No,,Hombre,5,3
CALZADA ERMITA IZTAPALAPA,16,2,1,2,Lesión o incapacidad,No,,Hombre,5,1
ISABEL LA CATOLICA,57,2,1,2,Fala mecánica de bici,Sí,Estacionada,Hombre,5,3
CALZADA ERMITA IZTAPALAPA,54,1,2,1,Lesión o incapacidad,Sí,Estacionada,Hombre,8,6
CALZADA ERMITA IZTAPALAPA,34,2,1,2,Fala mecánica de bici,No,,Hombre,5,4
CALZADA ERMITA IZTAPALAPA,53,1,2,1,Lesión o incapacidad,Sí,Estacionada,Hombre,4,4
PONIENTE 128,28,1,2,1,Lesión o incapacidad,No,,Mujer,5,4
PONIENTE 128,40,2,1,2,Lesión o incapacidad,Sí,Estacionada,Hombre,5,2
AV. JARDIN,40,2,2,1,Fala mecánica de bici,Sí,En movimiento,Hombre,3,2
AV. JARDIN,59,2,1,2,Lesión o incapacidad,No,,Hombre,5,9
AV. CUITLAHUAC,36,5,2,1,Fala mecánica de bici,Sí,Estacionada,Hombre,5,3
CAMARONES,19,7,4,1,Lesión o incapacidad,No,,Hombre,4,3
JERUSALEN,18,3,1,2,Fala mecánica de bici,No,,Hombre,5,1
CAMARONES,36,1,2,1,Clima,No,,Hombre,8,5
AV. DE LAS GRANJAS,35,1,2,1,Recorrido muy largo,Sí,En movimiento,Hombre,5,2
REAL DE SAN MARTIN,66,1,4,4,Lesión o incapacidad,Sí,Estacionada,Hombre,5,3
AV. DE LAS GRANJAS,29,2,1,2,Cambio de trabajo,Sí,Estacionada,Hombre,4,1
AV. DE LAS GRANJAS,57,1,2,1,Fala mecánica de bici,No,,Hombre,4,2
REAL DE SAN MARTIN,43,1,4,4,Lesión o incapacidad,No,,Hombre,5,3
FAJA DE ORO,50,2,2,8,Clima,No,,Hombre,4,3
REAL DE SAN MARTIN,48,1,2,1,Lesión o incapacidad,No,,Hombre,5,9
FAJA DE ORO,75,5,1,2,Lesión o incapacidad,Sí,Estacionada,Hombre,5,3
EL ROSARIO,42,1,2,1,Clima,No,,Hombre,5,3
AV. DE LAS CULTURAS,58,1,2,1,Ningún motivo,No,,Hombre,3,3
AV. DE LAS CULTURAS,24,1,3,3,Fala mecánica de bici,Sí,Estacionada,Hombre,8,3
AV. DE LAS CULTURAS,70,1,2,1,Lesión o incapacidad,No,,Hombre,3,2
SAN FRANCISCO,51,1,2,1,Ningún motivo,No,,Mujer,4,4
PROLONGACION REFORMA,38,7,1,10,Falta de infraestructura,No,,Hombre,8,5
POSTA,32,1,5,10,Ningún motivo,No,,Hombre,5,4
SIMON BOLIVAR,25,1,2,1,Lesión o incapacidad,No,,Hombre,5,3
AV UNIVERSIDAD,31,4,1,4,Ningún motivo,Sí,Estacionada,Mujer,8,5
SIMON BOLIVAR,18,2,1,2,Fala mecánica de bici,Sí,Estacionada,Mujer,4,3
INDEPENDENCIA,37,2,4,8,Lesión o incapacidad,Sí,Estacionada,Hombre,5,4
INDEPENDENCIA,28,2,1,2,Lesión o incapacidad,No,,Hombre,5,5
AV DR JESÚS MARÍA VERTIZ,48,1,4,1,Fala mecánica de bici,Sí,Estacionada,Hombre,10,3
AV 506,51,1,3,3,Lesión o incapacidad,No,,Hombre,5,1
AV TALISMAN,15,2,7,8,Cambio de trabajo,No,,Hombre,5,9
AV TALISMAN,29,2,1,2,No haya bici disponible,No,,Mujer,7,9
AV TALISMAN,27,4,1,2,Lesión o incapacidad,No,,Hombre,3,3
FRANCISCO MORAZAN,31,3,2,1,Lesión o incapacidad,No,,Mujer,8,4
FRANCISCO MORAZAN,66,1,5,10,Lesión o incapacidad,Sí,Estacionada,Hombre,5,3
JUAN ALVAREZ,56,3,1,2,No haya bici disponible,No,,Hombre,5,3
AV 12 SUR,23,1,2,1,Lesión o incapacidad,No,,Hombre,7,9
PLAYA VILLA DEL MAR,40,1,2,1,Ningún motivo,No,,Hombre,1,3
AV. MICHOACAN,29,2,1,2,Ningún motivo,No,,Hombre,4,4
ERMITA IZTAPALAPA,43,1,2,1,Fala mecánica de bici,No,,Hombre,6,3
ANILLO PERIFERICO,49,1,2,1,Llevar prisa,No,,Hombre,5,4
ANILLO PERIFERICO,36,1,2,1,Cambio de trabajo,No,,Hombre,4,3
AV. GAVILAN,58,1,2,1,No haya bici disponible,No,,Hombre,3,9
ARNESES,37,1,2,1,Lesión o incapacidad,No,,Hombre,4,3
ERMITA IZTAPALAPA,56,1,4,4,Lesión o incapacidad,No,,Hombre,8,4
NI?OS HEROES,19,3,1,2,Lesión o incapacidad,Sí,En movimiento,Mujer,8,1
BATALLA DE CALPULALPA,26,1,2,1,Lesión o incapacidad,No,,Hombre,4,4
BATALLA DE CALPULALPA,17,1,3,5,Lesión o incapacidad,No,,Hombre,5,4
EMILIANO ZAPATA,52,2,1,2,Inseguridad,No,,Hombre,3,3
TELECOMUNICACIONES,30,1,2,1,Lesión o incapacidad,No,,Hombre,5,3
NAUTLA,28,3,1,2,Clima,No,,Mujer,5,9
AV GUELATAO,27,2,1,2,Lesión o incapacidad,Sí,En movimiento,Hombre,4,3
AV BENITO JUAREZ,19,1,4,4,Recorrido muy largo,No,,Mujer,5,9
SANTA CRUZ MEYEHUALCO,21,1,7,10,Inseguridad,Sí,Estacionada,Hombre,8,3
AV. JALISCO,27,2,1,2,Recorrido muy largo,No,,Hombre,5,3
AV. JALISCO,42,1,7,10,Ningún motivo,No,,Hombre,5,9
EL VERGEL,42,1,5,10,Clima,No,,Mujer,7,4
CALZADA IGNACIO ZARAGOZA,40,1,4,1,Fala mecánica de bici,No,,Hombre,8,3
BAJA CALIFORNIA,32,1,2,1,Inseguridad,No,,Hombre,8,6
MIGUEL LERDO DE TEJADA,28,1,2,1,Lesión o incapacidad,Sí,Estacionada,Hombre,6,3
MIGUEL LERDO DE TEJADA,30,1,7,4,Clima,No,,Mujer,5,9
LAZARO CARDENAS,37,2,4,8,Lesión o incapacidad,No,,Hombre,4,3
REFORMA,27,1,2,1,Lesión o incapacidad,No,,Hombre,9,6
REFORMA,26,2,1,2,Clima,No,,Hombre,8,6
REFORMA,27,2,2,8,Lesión o incapacidad,No,,Hombre,7,4
REFORMA,33,1,2,1,Cambio de trabajo,No,,Hombre,9,9
BAJA CALIFORNIA,32,2,2,1,Ningún motivo,No,,Hombre,7,2
DR. IGNACIO MORONES PRIETO,37,1,99,99,Ningún motivo,Sí,En movimiento,Hombre,7,9
DR. IGNACIO MORONES PRIETO,22,1,4,4,Clima,Sí,Estacionada,Mujer,5,9
DR. IGNACIO MORONES PRIETO,60,2,1,1,Clima,Sí,Estacionada,Hombre,3,2
JAIME NUNO,72,2,1,2,Lesión o incapacidad,No,,Hombre,5,3
JAIME NUNO,34,2,1,2,Ningún motivo,Sí,Estacionada,Hombre,5,6
JAIME NUNO,42,1,2,9,Clima,No,,Hombre,5,5
EMILIANO ZAPATA,49,1,2,1,Cambio de trabajo,Sí,Estacionada,Mujer,7,4
EMILIANO ZAPATA,39,2,2,1,Lesión o incapacidad,No,,Hombre,5,3
DARIO FERNANDEZ,29,2,2,8,Ningún motivo,No,,Hombre,1,3
EMILIANO ZAPATA,33,2,1,2,Ningún motivo,No,,Hombre,4,3
DARIO FERNANDEZ,22,2,1,8,Fala mecánica de bici,No,,Hombre,4,4
SANTIAGO ATEPETLAC,28,2,7,9,Fala mecánica de bici,No,,Mujer,5,2
ACUEDUCTO DE GUADALUPE,18,7,1,2,Lesión o incapacidad,No,,Hombre,8,9
ACUEDUCTO DE GUADALUPE,58,3,1,2,Lesión o incapacidad,No,,Hombre,5,1
FERNANDO AMILPA,19,2,2,8,Recorrido muy largo,Sí,En movimiento,Hombre,8,3
LAZARO CARDENAS,56,1,2,1,Inseguridad,Sí,Estacionada,Hombre,5,3
LAZARO CARDENAS,64,2,1,2,Lesión o incapacidad,Sí,Estacionada,Hombre,4,2
LAZARO CARDENAS,21,1,2,1,Llevar prisa,No,,Hombre,4,3
LEON DE LOS ALDAMA,43,1,4,4,Lesión o incapacidad,No,,Hombre,4,3
EDUARDO MOLINA,71,2,1,2,Lesión o incapacidad,Sí,Estacionada,Hombre,3,2
EDUARDO MOLINA,54,1,2,1,Ningún motivo,No,,Hombre,3,2
FERNANDO AMILPA,18,2,2,8,No haya bici disponible,Sí,Estacionada,Hombre,4,3
FERNANDO AMILPA,38,2,2,8,Lesión o incapacidad,Sí,Estacionada,Hombre,5,3
ACUEDUCTO DE GUADALUPE,20,7,1,2,Inseguridad,No,,Mujer,5,4
CAMINO REAL A TOLUCA,40,2,1,1,Lesión o incapacidad,Sí,Estacionada,Hombre,5,9
JUVENTINO ROSAS,41,1,2,1,Recorrido muy largo,No,,Hombre,5,5
CAMINO DE STA TERESA,37,2,2,1,Cambio de trabajo,No,,Hombre,3,3
JERUSALEN,45,1,2,1,Lesión o incapacidad,Sí,Estacionada,Hombre,4,2
AV. CUITLAHUAC,72,4,7,8,Lesión o incapacidad,Sí,Estacionada,Hombre,3,3
CAMARONES,47,4,1,2,No haya bici disponible,Sí,Estacionada,Hombre,4,1
AV. JARDIN,44,2,2,1,Lesión o incapacidad,No,,Hombre,5,3
AV. ISIDRO ALTO LERMA,18,2,1,2,Fala mecánica de bici,No,,Hombre,4,2
AV LAS AGUILAS,19,2,1,2,Lesión o incapacidad,No,,Hombre,8,6
ISABEL LA CATOLICA,55,2,1,2,Recorrido muy largo,Sí,En movimiento,Hombre,5,3
SIMON BOLIVAR,39,4,1,2,Clima,Sí,Estacionada,Hombre,4,3
SAN FRANCISCO,32,1,2,1,Fala mecánica de bici,Sí,Estacionada,Hombre,4,3
ISABEL LA CATOLICA,45,2,2,8,Fala mecánica de bici,Sí,Estacionada,Hombre,4,3
AV UNIVERSIDAD,19,5,7,7,Ningún motivo,No,,Mujer,5,9
AV. DE LAS GRANJAS,62,2,4,4,Lesión o incapacidad,Sí,Estacionada,Hombre,4,3
JERUSALEN,61,4,1,2,Lesión o incapacidad,No,,Hombre,4,2
JERUSALEN,40,7,7,6,Fala mecánica de bici,No,,Hombre,8,4
CAMINO A NEXTENGO,36,1,2,1,Fala mecánica de bici,No,,Hombre,5,3
PROLONGACION REFORMA,20,1,2,1,Lesión o incapacidad,No,,Hombre,5,2
VASCO DE QUIROGA,80,4,1,4,Ningún motivo,Sí,Estacionada,Hombre,3,2
VASCO DE QUIROGA,13,7,1,6,Ningún motivo,No,,Hombre,4,9
POSTA,30,1,2,1,Lesión o incapacidad,No,,Hombre,4,3
VASCO DE QUIROGA,15,2,2,8,Cambio de trabajo,No,,Hombre,4,3
PASEO DEL PEDREGAL,30,1,2,1,Cambio de trabajo,No,,Hombre,3,4
ANEXAGORAS,56,2,2,8,Lesión o incapacidad,No,,Hombre,8,5
AV PATRIOTISMO,21,2,4,4,Fala mecánica de bici,No,,Mujer,7,9
ANEXAGORAS,24,2,2,8,Fala mecánica de bici,Sí,Estacionada,Hombre,3,3
FEBO,22,7,1,2,Clima,Sí,Estacionada,Mujer,5,4
FEBO,33,5,1,2,Fala mecánica de bici,No,,Mujer,3,4
EXTREMADURA,53,2,1,2,Lesión o incapacidad,No,,Hombre,5,5
AV. PEDRO ENRIQUE UREÑA,16,2,1,2,Inseguridad,Sí,Estacionada,Hombre,4,3
ANTONIO DELFIN MADRIGAL,45,1,2,1,Lesión o incapacidad,Sí,Estacionada,Hombre,3,2
SAN GUILLERMO,32,7,5,10,Lesión o incapacidad,Sí,Estacionada,Mujer,9,4
SAN GUILLERMO,45,1,2,1,Ningún motivo,Sí,Estacionada,Hombre,3,4
MONTE DE LAS CRUCES,28,4,1,4,Lesión o incapacidad,No,,Mujer,5,5
AV. INSURGENTES SUR,35,2,1,2,Lesión o incapacidad,No,,Hombre,7,4
AV. SANTA FE,20,1,4,4,Llevar prisa,No,,Mujer,5,9
MONTE DE LAS CRUCES,26,2,1,1,Inseguridad,No,,Hombre,5,5
AV RICARDO FLORES MAGON,33,1,2,1,Lesión o incapacidad,No,,Hombre,8,4
RICARDO FLORES MAGON,33,1,2,1,Fala mecánica de bici,No,,Hombre,7,3
AV RICARDO FLORES MAGON,25,1,2,1,Cambio de trabajo,Sí,Estacionada,Hombre,5,3
LERDO,28,4,6,8,Inseguridad,Sí,Estacionada,Hombre,5,3
LERDO,19,3,1,2,Lesión o incapacidad,Sí,En movimiento,Hombre,8,9
JUVENTINO ROSAS,42,2,7,8,Lesión o incapacidad,Sí,Estacionada,Hombre,5,3
LERDO,56,2,7,8,Fala mecánica de bici,Sí,Estacionada,Hombre,1,3
BUCARELI,31,1,4,4,Inseguridad,Sí,Estacionada,Hombre,4,4
20 DE NOVIEMBRE,40,1,4,4,Lesión o incapacidad,No,,Hombre,5,2
20 DE NOVIEMNRE,18,1,3,3,Fala mecánica de bici,No,,Mujer,5,4
DIVISION DEL NORTE,35,2,1,2,Inseguridad,Sí,No sabe,Hombre,5,3
CALCADA DE LAS BOMBAS,38,2,5,2,Lesión o incapacidad,No,,Hombre,7,4
AV. CANAL DE MIRAMONTES,27,2,6,7,Llevar prisa,No,,Hombre,4,9
AV. DEL IMAN,45,1,1,2,Lesión o incapacidad,No,,Hombre,4,4
REY NEZAHUALCOYOTL,25,2,1,2,Lesión o incapacidad,No,,Hombre,7,5
JOSE SOTERO CASTAÑEDA,48,1,4,4,Ningún motivo,Sí,Estacionada,Hombre,5,3
MOSQUETA,61,2,1,2,Lesión o incapacidad,Sí,Estacionada,Hombre,3,2
REFORMA,30,7,7,6,Lesión o incapacidad,Sí,Estacionada,Hombre,8,5
REFORMA,37,1,2,1,Lesión o incapacidad,No,,Mujer,9,6
REFORMA,28,5,2,1,Lesión o incapacidad,No,,Hombre,8,5
ACUEDUCTO DE GUADALUPE,73,1,4,4,Lesión o incapacidad,No,,Hombre,1,2
FERNANDO AMILPA,56,1,2,1,Ningún motivo,Sí,En movimiento,Hombre,3,2
ACUEDUCTO DE GUADALUPE,44,4,1,2,Lesión o incapacidad,Sí,Estacionada,Mujer,5,1
SANTIAGO ATEPETLAC,49,5,99,99,Lesión o incapacidad,No,,Hombre,4,9
EMILIANO ZAPATA,61,1,5,5,Lesión o incapacidad,Sí,Estacionada,Hombre,3,3
EMILIANO ZAPATA,36,1,3,5,Inseguridad,Sí,Estacionada,Hombre,8,9
SANTIAGO ATEPETLAC,36,1,4,4,Fala mecánica de bici,No,,Hombre,8,3
JAIME NUNO,28,2,1,2,Lesión o incapacidad,Sí,En movimiento,Mujer,5,2
LAZARO CARDENAS,67,1,2,1,Llevar prisa,No,,Hombre,4,3
LEON DE LOS ALDAMA,70,1,2,1,Lesión o incapacidad,Sí,Estacionada,Hombre,5,4
EDUARDO MOLINA,19,2,1,2,Falta de infraestructura,No,,Hombre,4,4
